Repeat,Season,PopulationSize,HaveBorn,AverageIC,SD
57,8,17,33,0.0588235,0.0896788
57,9,23,41,0.0588235,0.0896788
57,10,23,42,0.0965909,0.0997155
57,11,24,45,0.102273,0.097486
57,12,27,49,0.104167,0.0933718
57,13,36,60,0.106971,0.0902138
57,14,46,72,0.129464,0.0844474
57,15,48,81,0.141555,0.0772281
57,16,58,95,0.145778,0.076047
57,17,69,111,0.151042,0.0728602
57,18,90,141,0.15418,0.0685231
57,19,106,168,0.162015,0.0652229
57,20,128,201,0.170396,0.0611655
57,21,150,241,0.177093,0.0569479
57,22,181,287,0.181213,0.0553828
57,23,211,339,0.184154,0.0529381
57,24,247,403,0.189354,0.0476158
57,25,293,490,0.19254,0.0476894
57,26,345,591,0.195669,0.0427135
57,27,413,697,0.197408,0.0406
57,28,491,832,0.200788,0.0419705
57,29,609,1024,0.203037,0.0427428
57,30,736,1225,0.205344,0.0417709
57,31,883,1469,0.205426,0.0381461
57,32,1081,1767,0.207265,0.0371015
57,33,1325,2142,0.207472,0.0345484
57,34,1587,2574,0.20942,0.03221
57,35,1931,3110,0.210555,0.03201
57,36,2347,3768,0.212344,0.0310851
57,37,2845,4558,0.213193,0.0295801
57,38,3456,5536,0.214463,0.028148
57,39,4183,6701,0.215319,0.0272131
57,40,5075,8096,0.215564,0.0245908
57,41,6124,9741,0.216073,0.0235617
57,42,7435,11760,0.216368,0.0220425
57,43,9091,14335,0.216771,0.0210535
58,0,8,10,0,0
58,1,9,13,0,0
58,2,9,13,0,0
58,3,9,13,0,0
58,4,14,19,0,0
58,5,17,23,0.0892857,0.124311
58,6,17,27,0.125,0.129719
58,7,17,31,0.142857,0.128388
58,8,25,40,0.140625,0.128087
58,9,28,44,0.14,0.126656
58,10,39,60,0.12963,0.127294
58,11,50,75,0.138158,0.119081
58,12,57,89,0.134943,0.115121
58,13,71,114,0.16108,0.119219
58,14,86,131,0.158891,0.118261
58,15,116,167,0.166152,0.114101
58,16,135,197,0.185394,0.10748
58,17,157,234,0.189719,0.107146
58,18,182,273,0.197891,0.10171
58,19,231,348,0.201775,0.0987444
58,20,261,405,0.209466,0.0935693
58,21,298,470,0.211707,0.0883806
58,22,344,551,0.216071,0.0860969
58,23,413,667,0.218148,0.0846271
58,24,520,827,0.21872,0.082128
58,25,615,983,0.220777,0.0749974
58,26,742,1159,0.222262,0.0701626
58,27,921,1418,0.222053,0.065647
58,28,1133,1736,0.22285,0.0609384
58,29,1380,2108,0.223806,0.0572198
58,30,1654,2553,0.225113,0.0542336
58,31,1990,3111,0.225899,0.0506862
58,32,2410,3808,0.225977,0.048121
58,33,2919,4621,0.226048,0.0449998
58,34,3607,5669,0.226761,0.0426474
58,35,4385,6899,0.226714,0.0406433
58,36,5349,8394,0.226629,0.0384972
58,37,6631,10382,0.226551,0.0359684
58,38,8032,12634,0.226836,0.0342212
58,39,9815,15391,0.22661,0.0323586
59,0,6,7,0,0
59,1,8,9,0,0
59,2,7,9,0,0
59,3,10,12,0,0
59,4,11,14,0.0277778,0.0833333
59,5,9,14,0,0
59,6,9,14,0,0
59,7,11,19,0,0
59,8,14,22,0.0454545,0.10113
59,9,20,31,0.0892857,0.124311
59,10,21,35,0.0921053,0.123899
59,11,27,44,0.0833333,0.120761
59,12,34,53,0.115385,0.131924
59,13,38,62,0.110795,0.128156
59,14,42,75,0.115451,0.128265
59,15,51,91,0.113567,0.124561
59,16,62,108,0.125,0.123158
59,17,80,130,0.13832,0.120283
59,18,91,154,0.141602,0.109594
59,19,103,175,0.147091,0.104415
59,20,138,222,0.148872,0.0985607
59,21,148,251,0.160502,0.0932882
59,22,189,310,0.170224,0.0920618
59,23,216,354,0.176446,0.0871542
59,24,269,426,0.17607,0.0866843
59,25,323,521,0.178035,0.0832655
59,26,408,657,0.180249,0.0778021
59,27,481,774,0.18222,0.0723241
59,28,571,940,0.183249,0.0688945
59,29,668,1101,0.184119,0.0666038
59,30,803,1326,0.185086,0.0644294
59,31,944,1562,0.187214,0.0622187
59,32,1161,1921,0.188996,0.058979
59,33,1360,2251,0.189014,0.0549171
59,34,1708,2756,0.189283,0.0527643
59,35,2047,3333,0.19044,0.0494452
59,36,2492,4034,0.190497,0.0467368
59,37,3002,4862,0.191109,0.0439343
59,38,3705,5961,0.191164,0.0410383
59,39,4528,7219,0.191774,0.0386227
59,40,5641,8904,0.191996,0.036588
59,41,6788,10769,0.191675,0.0330623
59,42,8270,13135,0.19176,0.0307883
59,43,10024,15927,0.191851,0.0283889
60,0,6,7,0,0
60,1,7,8,0,0
60,2,7,11,0,0
60,3,7,12,0,0
60,4,8,15,0.0416667,0.102062
60,5,11,18,0.03125,0.0883883
60,6,11,18,0.0909091,0.126131
60,7,13,21,0.0909091,0.126131
60,8,14,24,0.104167,0.128732
60,9,19,29,0.125,0.129719
60,10,21,35,0.161765,0.123148
60,11,23,41,0.203125,0.117539
60,12,24,45,0.207386,0.123708
60,13,28,50,0.209239,0.12119
60,14,27,53,0.227865,0.116373
60,15,32,61,0.217448,0.125163
60,16,38,69,0.247984,0.11142
60,17,48,85,0.255208,0.112115
60,18,56,95,0.251496,0.113747
60,19,71,121,0.265234,0.120076
60,20,78,137,0.26166,0.106402
60,21,95,168,0.275899,0.103375
60,22,108,191,0.288878,0.0986612
60,23,138,229,0.289286,0.0943215
60,24,158,264,0.295185,0.0881888
60,25,192,315,0.296407,0.0812105
60,26,241,381,0.300072,0.0771083
60,27,287,454,0.303024,0.0730671
60,28,344,553,0.306921,0.0669627
60,29,410,660,0.313697,0.0644763
60,30,514,818,0.317188,0.0617162
60,31,627,991,0.322653,0.0594202
60,32,740,1168,0.322784,0.056013
60,33,895,1414,0.323628,0.0545169
60,34,1069,1685,0.324532,0.0512785
60,35,1257,2014,0.32634,0.0503943
60,36,1506,2413,0.327074,0.0478803
60,37,1800,2895,0.327697,0.0448221
60,38,2161,3467,0.32831,0.0419988
60,39,2605,4173,0.329063,0.0400176
60,40,3083,4958,0.330081,0.0379152
60,41,3750,6003,0.330376,0.0355173
60,42,4480,7167,0.330912,0.0332703
60,43,5471,8747,0.33139,0.0315426
60,44,6561,10504,0.332077,0.0299266
60,45,7927,12657,0.332494,0.0281876
60,46,9577,15268,0.332544,0.0264192
61,0,10,10,0,0
61,1,10,10,0,0
61,2,15,17,0,0
61,3,18,23,0.0357143,0.0907841
61,4,24,30,0.0416667,0.0958706
61,5,24,32,0.0652174,0.112244
61,6,23,35,0.0595238,0.109109
61,7,30,44,0.0597826,0.105728
61,8,32,52,0.0528846,0.0946908
61,9,39,60,0.0546875,0.0949188
61,10,45,70,0.0574324,0.0958994
61,11,47,76,0.0594512,0.100731
61,12,58,92,0.0697917,0.106371
61,13,47,102,0.0912162,0.109345
61,14,54,117,0.123611,0.113841
61,15,64,127,0.135851,0.112104
61,16,81,149,0.141381,0.106374
61,17,98,176,0.149454,0.0975021
61,18,110,198,0.166177,0.0918564
61,19,145,247,0.166836,0.0866931
61,20,161,282,0.170462,0.0789747
61,21,198,348,0.179026,0.0751216
61,22,231,404,0.183159,0.0670923
61,23,292,478,0.181976,0.0643929
61,24,330,555,0.186027,0.0631642
61,25,413,689,0.184528,0.0601056
61,26,496,832,0.186979,0.0563257
61,27,623,1008,0.188052,0.0533067
61,28,792,1263,0.191183,0.0514095
61,29,981,1581,0.195673,0.0512288
61,30,1215,1946,0.196425,0.0476177
61,31,1469,2324,0.19547,0.0442013
61,32,1780,2801,0.197356,0.0454628
61,33,2133,3379,0.197214,0.0429162
61,34,2659,4176,0.198114,0.0425123
61,35,3252,5101,0.197718,0.0397637
61,36,3941,6159,0.198369,0.0376566
61,37,4699,7405,0.199045,0.0362837
61,38,5715,9046,0.198879,0.0343338
61,39,6960,11006,0.199018,0.0322508
61,40,8409,13361,0.199045,0.0298505
61,41,10286,16319,0.198952,0.0278935
62,0,7,7,0,0
62,1,9,9,0,0
62,2,10,12,0,0
62,3,10,13,0,0
62,4,15,19,0,0
62,5,16,24,0,0
62,6,19,28,0.0333333,0.0879664
62,7,20,35,0.0588235,0.109309
62,8,31,48,0.0526316,0.104713
62,9,33,53,0.0708333,0.112204
62,10,46,69,0.0859375,0.116387
62,11,54,83,0.0852273,0.110406
62,12,70,108,0.0825472,0.106697
62,13,79,129,0.0942383,0.103194
62,14,88,148,0.0920833,0.0959612
62,15,118,191,0.0993304,0.0988403
62,16,142,233,0.115909,0.0965601
62,17,176,286,0.128055,0.0965771
62,18,228,367,0.133444,0.0930041
62,19,270,431,0.139092,0.0901316
62,20,326,533,0.138867,0.0882772
62,21,400,653,0.146468,0.0813474
62,22,487,802,0.148718,0.0741142
62,23,578,962,0.150837,0.0698435
62,24,710,1169,0.153327,0.0659714
62,25,888,1438,0.154899,0.0634728
62,26,1096,1758,0.157085,0.0583156
62,27,1333,2122,0.156625,0.0538667
62,28,1611,2553,0.158519,0.0507151
62,29,1986,3133,0.160465,0.047764
62,30,2432,3827,0.161999,0.0462175
62,31,2959,4662,0.162701,0.0433141
62,32,3579,5656,0.162876,0.0409717
62,33,4297,6839,0.163562,0.0393319
62,34,5179,8225,0.16421,0.0368404
62,35,6359,10061,0.164045,0.0347439
62,36,7731,12254,0.164106,0.0323506
62,37,9444,14964,0.164231,0.0301087
63,0,5,8,0,0
63,1,4,8,0,0
63,2,4,8,0,0
63,3,5,10,0,0
63,4,6,12,0,0
63,5,9,15,0,0
63,6,8,15,0,0
63,7,8,15,0,0
63,8,9,17,0,0
63,9,11,19,0,0
63,10,12,22,0,0
63,11,17,28,0,0
63,12,20,31,0.0294118,0.0830264
63,13,27,38,0.0625,0.111065
63,14,33,47,0.0673077,0.107417
63,15,38,58,0.0967742,0.115062
63,16,45,71,0.117647,0.114899
63,17,48,82,0.135417,0.106851
63,18,53,101,0.151562,0.100964
63,19,71,129,0.161458,0.104609
63,20,86,147,0.180804,0.0948595
63,21,99,167,0.189383,0.0905645
63,22,115,194,0.195435,0.0879721
63,23,142,237,0.206214,0.0894934
63,24,163,274,0.214727,0.0856861
63,25,185,318,0.225337,0.0842579
63,26,226,383,0.226486,0.0812443
63,27,264,443,0.230324,0.0767615
63,28,337,552,0.234549,0.0744956
63,29,406,670,0.238921,0.0696033
63,30,491,807,0.242682,0.0645943
63,31,613,982,0.242742,0.0600569
63,32,739,1184,0.245523,0.0575691
63,33,908,1463,0.246692,0.0542246
63,34,1112,1801,0.246153,0.0514782
63,35,1378,2220,0.24609,0.0485753
63,36,1633,2643,0.247117,0.0467431
63,37,1989,3213,0.247614,0.0450923
63,38,2357,3845,0.248424,0.0442353
63,39,2884,4663,0.249126,0.0415327
63,40,3515,5647,0.249336,0.0399423
63,41,4254,6841,0.249248,0.038162
63,42,5115,8209,0.24911,0.0363147
63,43,6273,10015,0.249096,0.0342105
63,44,7611,12155,0.248735,0.0324354
63,45,9237,14758,0.248433,0.0307955
64,0,6,7,0,0
64,1,6,10,0,0
64,2,7,13,0,0
64,3,7,14,0.0416667,0.102062
64,4,8,16,0.0416667,0.102062
64,5,8,16,0.03125,0.0883883
64,6,10,19,0.03125,0.0883883
64,7,11,20,0.025,0.0790569
64,8,13,24,0.0454545,0.10113
64,9,14,26,0.0384615,0.0938835
64,10,18,31,0.0192308,0.0693375
64,11,20,35,0.0441176,0.0982382
64,12,23,40,0.05,0.102598
64,13,29,50,0.076087,0.117618
64,14,37,62,0.0803571,0.118899
64,15,38,70,0.0882353,0.121268
64,16,44,79,0.111111,0.136204
64,17,54,92,0.126488,0.143779
64,18,61,104,0.1575,0.140176
64,19,77,129,0.172414,0.151432
64,20,89,152,0.182791,0.140304
64,21,117,192,0.183824,0.129783
64,22,140,232,0.193736,0.119725
64,23,169,274,0.204919,0.114768
64,24,199,325,0.211724,0.109683
64,25,243,398,0.222926,0.109954
64,26,295,479,0.222368,0.103474
64,27,367,587,0.225722,0.0969718
64,28,445,709,0.228208,0.0926875
64,29,541,871,0.227448,0.0876954
64,30,667,1067,0.227312,0.0800968
64,31,805,1281,0.227708,0.0761887
64,32,974,1543,0.227607,0.070264
64,33,1220,1912,0.227745,0.0660258
64,34,1446,2306,0.229639,0.0612395
64,35,1757,2806,0.229824,0.0569579
64,36,2166,3434,0.229511,0.0532254
64,37,2577,4112,0.228856,0.0495586
64,38,3123,4953,0.229284,0.0466083
64,39,3768,6012,0.228912,0.0420807
64,40,4525,7260,0.229044,0.0390666
64,41,5534,8850,0.22924,0.0369127
64,42,6711,10732,0.229706,0.035028
64,43,8118,13004,0.229506,0.0322923
64,44,9880,15826,0.22982,0.029904
65,0,6,7,0,0
65,1,8,11,0,0
65,2,7,14,0,0
65,3,7,14,0.0357143,0.0944911
65,4,7,15,0.0357143,0.0944911
65,5,8,17,0.0357143,0.0944911
65,6,11,20,0.0625,0.115728
65,7,14,25,0.0909091,0.126131
65,8,18,29,0.0892857,0.124311
65,9,18,31,0.143382,0.141084
65,10,20,38,0.132812,0.138585
65,11,23,41,0.167187,0.148414
65,12,27,45,0.177989,0.140841
65,13,31,52,0.157452,0.144287
65,14,42,67,0.149784,0.154765
65,15,46,73,0.160823,0.151419
65,16,58,90,0.183866,0.151445
65,17,64,97,0.204221,0.148727
65,18,84,128,0.211198,0.138997
65,19,87,141,0.216895,0.132368
65,20,110,183,0.214988,0.137886
65,21,125,210,0.220271,0.126584
65,22,153,255,0.214347,0.121375
65,23,187,297,0.210729,0.116822
65,24,238,381,0.205356,0.113208
65,25,272,445,0.203088,0.110985
65,26,317,535,0.204194,0.106322
65,27,399,673,0.206737,0.10317
65,28,470,788,0.204965,0.097682
65,29,581,962,0.203942,0.0940747
65,30,697,1155,0.204164,0.0905326
65,31,862,1402,0.207293,0.0870947
65,32,1024,1666,0.208821,0.0815825
65,33,1238,2006,0.209731,0.0769788
65,34,1487,2407,0.209759,0.0720708
65,35,1808,2922,0.209685,0.0659418
65,36,2182,3496,0.210904,0.0618858
65,37,2591,4150,0.212166,0.0587483
65,38,3122,4980,0.212964,0.0548174
65,39,3812,6090,0.213514,0.0511632
65,40,4603,7346,0.214013,0.0473905
65,41,5629,9013,0.21442,0.0441826
65,42,6865,10963,0.214768,0.0410018
65,43,8256,13261,0.214987,0.0383522
65,44,10080,16176,0.21513,0.0355904
66,0,9,10,0,0
66,1,9,10,0,0
66,2,9,12,0,0
66,3,11,14,0,0
66,4,14,18,0,0
66,5,16,23,0.0416667,0.0973124
66,6,19,28,0.03125,0.0853913
66,7,22,31,0.0263158,0.0788254
66,8,31,44,0.0397727,0.0807919
66,9,36,53,0.0666667,0.117138
66,10,43,64,0.075,0.124816
66,11,54,82,0.0945513,0.128944
66,12,69,100,0.106481,0.119963
66,13,80,117,0.102273,0.108882
66,14,97,143,0.106571,0.106056
66,15,119,179,0.115691,0.103981
66,16,146,222,0.129464,0.10101
66,17,167,268,0.134542,0.0963409
66,18,200,328,0.133326,0.0907794
66,19,248,408,0.142505,0.0875855
66,20,316,507,0.150316,0.0846571
66,21,360,579,0.158572,0.0813312
66,22,442,723,0.159366,0.0771864
66,23,528,867,0.16482,0.0729197
66,24,630,1028,0.166361,0.0678067
66,25,757,1240,0.167121,0.0629004
66,26,914,1512,0.166803,0.0570244
66,27,1123,1837,0.16893,0.0541184
66,28,1400,2275,0.167563,0.0492535
66,29,1692,2729,0.168024,0.0453279
66,30,2089,3359,0.168318,0.0421617
66,31,2498,4006,0.168745,0.0399948
66,32,3052,4889,0.169801,0.0382628
66,33,3714,5914,0.171011,0.0358985
66,34,4489,7176,0.171428,0.034029
66,35,5488,8777,0.171644,0.0319543
66,36,6710,10711,0.17173,0.0298879
66,37,8192,13085,0.171875,0.0279261
66,38,9963,15962,0.171858,0.0257623
67,0,6,7,0,0
67,1,6,7,0,0
67,2,5,7,0,0
67,3,5,7,0,0
67,4,7,11,0,0
67,5,7,11,0.0714286,0.121988
67,6,9,13,0.0714286,0.121988
67,7,9,14,0.0555556,0.11024
67,8,13,20,0.0625,0.115728
67,9,13,20,0.0961538,0.126592
67,10,16,27,0.104167,0.128732
67,11,18,31,0.117188,0.140451
67,12,22,37,0.104167,0.137266
67,13,22,41,0.0986842,0.135522
67,14,26,46,0.107955,0.135266
67,15,33,56,0.12,0.126192
67,16,37,65,0.15121,0.126578
67,17,39,72,0.152574,0.129595
67,18,47,84,0.169408,0.126601
67,19,52,95,0.192073,0.129896
67,20,60,108,0.191406,0.122078
67,21,70,125,0.203394,0.110998
67,22,82,143,0.203362,0.116452
67,23,95,164,0.210742,0.120794
67,24,114,197,0.21893,0.122343
67,25,129,225,0.228841,0.121461
67,26,160,273,0.23088,0.11488
67,27,198,331,0.23148,0.107328
67,28,232,391,0.233108,0.106066
67,29,297,482,0.237218,0.102347
67,30,356,573,0.232429,0.0952427
67,31,429,701,0.236355,0.0906138
67,32,511,832,0.238627,0.0850935
67,33,605,993,0.236266,0.0800138
67,34,712,1190,0.235565,0.0758971
67,35,868,1424,0.234252,0.0717888
67,36,1021,1668,0.235056,0.067673
67,37,1208,1994,0.235772,0.0637463
67,38,1454,2387,0.236821,0.0605339
67,39,1765,2881,0.236504,0.0567392
67,40,2151,3453,0.23844,0.0538073
67,41,2609,4170,0.239787,0.0511153
67,42,3096,4984,0.240207,0.0477017
67,43,3755,6056,0.23979,0.0449668
67,44,4480,7290,0.240083,0.042192
67,45,5456,8833,0.239975,0.0401475
67,46,6657,10721,0.240039,0.0377629
67,47,8039,12934,0.240226,0.0349931
67,48,9755,15635,0.240539,0.0328363
68,0,7,8,0,0
68,1,8,10,0,0
68,2,7,10,0,0
68,3,13,16,0,0
68,4,12,16,0.0833333,0.123091
68,5,15,20,0.0909091,0.126131
68,6,17,22,0.116667,0.129099
68,7,21,27,0.125,0.129099
68,8,20,29,0.131579,0.128247
68,9,21,33,0.118421,0.128247
68,10,20,37,0.118421,0.128247
68,11,22,40,0.1125,0.127604
68,12,26,46,0.113095,0.124403
68,13,28,55,0.0989583,0.122137
68,14,25,56,0.0846354,0.109996
68,15,32,63,0.08625,0.107982
68,16,36,70,0.132543,0.135356
68,17,41,80,0.161133,0.134496
68,18,44,87,0.20777,0.13098
68,19,57,103,0.213914,0.123297
68,20,62,117,0.223858,0.118097
68,21,71,135,0.217426,0.114463
68,22,83,161,0.2156,0.1119
68,23,86,176,0.229911,0.111181
68,24,106,206,0.23347,0.106008
68,25,148,255,0.240078,0.101386
68,26,173,296,0.238115,0.100901
68,27,207,356,0.237213,0.0968993
68,28,253,424,0.235597,0.0954115
68,29,326,529,0.239822,0.0956293
68,30,393,640,0.241374,0.090465
68,31,488,775,0.239861,0.0868832
68,32,573,926,0.239461,0.0823256
68,33,717,1157,0.243729,0.0803033
68,34,882,1401,0.243824,0.0772106
68,35,1064,1682,0.241419,0.0736714
68,36,1273,2022,0.240607,0.0712064
68,37,1548,2471,0.24004,0.0678374
68,38,1877,2974,0.236924,0.0639542
68,39,2271,3576,0.235567,0.0588871
68,40,2725,4334,0.235523,0.0552759
68,41,3258,5208,0.23516,0.0506467
68,42,3955,6327,0.234705,0.047879
68,43,4786,7655,0.234376,0.0444474
68,44,5845,9286,0.233987,0.0411744
68,45,7107,11329,0.233824,0.0382351
68,46,8615,13705,0.233888,0.0354397
68,47,10416,16643,0.233825,0.0331783
69,0,10,11,0,0
69,1,15,16,0,0
69,2,21,24,0,0
69,3,25,31,0.0263158,0.0788254
69,4,31,39,0.0208333,0.0705825
69,5,38,49,0.0357143,0.0890871
69,6,46,63,0.0625,0.109789
69,7,55,78,0.0799419,0.113558
69,8,67,97,0.110577,0.124764
69,9,78,118,0.122984,0.129017
69,10,104,153,0.123377,0.128936
69,11,123,186,0.125,0.12619
69,12,156,237,0.126042,0.121669
69,13,194,293,0.14015,0.119353
69,14,234,345,0.140419,0.109376
69,15,282,414,0.139519,0.105709
69,16,339,495,0.140911,0.100609
69,17,417,611,0.142276,0.0941497
69,18,498,743,0.150209,0.0896792
69,19,605,919,0.154481,0.0846626
69,20,735,1119,0.155094,0.0789746
69,21,899,1373,0.156824,0.075113
69,22,1093,1698,0.157357,0.0722882
69,23,1331,2064,0.158977,0.0684826
69,24,1592,2491,0.158306,0.0645274
69,25,1927,3028,0.15873,0.0610836
69,26,2327,3686,0.158928,0.0576355
69,27,2835,4487,0.158387,0.0534762
69,28,3451,5485,0.158548,0.0497058
69,29,4258,6719,0.157672,0.0457321
69,30,5176,8191,0.157531,0.042474
69,31,6328,10061,0.157335,0.0392154
69,32,7633,12139,0.157375,0.0363844
69,33,9332,14819,0.156799,0.033205
70,0,8,8,0,0
70,1,11,11,0,0
70,2,12,13,0,0
70,3,14,16,0.0227273,0.0753778
70,4,17,19,0.0178571,0.0668153
70,5,20,24,0.03125,0.0853913
70,6,31,37,0.04375,0.093145
70,7,39,51,0.05,0.0843331
70,8,48,64,0.0709459,0.104335
70,9,60,84,0.0722222,0.101442
70,10,69,99,0.0836864,0.100249
70,11,95,136,0.0912698,0.101541
70,12,109,157,0.114354,0.100018
70,13,133,191,0.114381,0.0975588
70,14,156,230,0.126085,0.0972217
70,15,167,262,0.125741,0.0915391
70,16,199,316,0.126545,0.0906925
70,17,235,381,0.129628,0.0888626
70,18,307,475,0.134741,0.0873004
70,19,384,587,0.13876,0.0841132
70,20,483,749,0.141278,0.0814021
70,21,593,919,0.147244,0.0759179
70,22,731,1134,0.150992,0.0708725
70,23,897,1394,0.153823,0.0674377
70,24,1096,1710,0.156521,0.0632507
70,25,1306,2065,0.157333,0.0596263
70,26,1606,2532,0.15793,0.0559743
70,27,1946,3065,0.159757,0.0529575
70,28,2349,3733,0.160299,0.0510208
70,29,2882,4548,0.160936,0.0485567
70,30,3491,5531,0.160528,0.0447109
70,31,4248,6737,0.160578,0.041544
70,32,5259,8247,0.160914,0.0390595
70,33,6464,10094,0.16061,0.0354882
70,34,8030,12472,0.160543,0.0328038
70,35,9886,15324,0.16059,0.0300586
71,0,6,9,0,0
71,1,6,9,0,0
71,2,8,14,0,0
71,3,10,17,0,0
71,4,13,21,0,0
71,5,17,26,0,0
71,6,18,35,0,0
71,7,21,41,0.00694444,0.0294628
71,8,29,50,0.0119048,0.0375991
71,9,28,53,0.0552885,0.0973507
71,10,34,64,0.0625,0.105203
71,11,37,73,0.0987903,0.120518
71,12,51,91,0.113393,0.121288
71,13,60,105,0.142578,0.117265
71,14,69,121,0.155682,0.110648
71,15,87,147,0.161932,0.105143
71,16,99,169,0.171122,0.0983047
71,17,122,199,0.176501,0.0921559
71,18,133,220,0.182625,0.0842072
71,19,155,268,0.182133,0.0803141
71,20,178,307,0.186998,0.0754812
71,21,215,370,0.193609,0.0723848
71,22,246,425,0.196396,0.0693869
71,23,298,508,0.199199,0.0664586
71,24,352,595,0.201754,0.0647233
71,25,414,706,0.203025,0.0610191
71,26,508,856,0.207938,0.0574213
71,27,603,1009,0.210534,0.0508592
71,28,733,1210,0.21421,0.0504761
71,29,898,1471,0.216276,0.046934
71,30,1104,1806,0.217966,0.0472334
71,31,1344,2199,0.220254,0.0455041
71,32,1633,2644,0.221631,0.0434794
71,33,2017,3200,0.221717,0.0409379
71,34,2460,3909,0.222193,0.0385728
71,35,2972,4740,0.222862,0.0358838
71,36,3574,5757,0.223889,0.0340021
71,37,4328,6958,0.224672,0.0322812
71,38,5268,8411,0.224848,0.0305744
71,39,6438,10259,0.225073,0.0285058
71,40,7839,12493,0.225564,0.026585
71,41,9591,15236,0.22591,0.0250108
72,0,7,10,0,0
72,1,8,11,0,0
72,2,8,11,0,0
72,3,8,11,0,0
72,4,8,11,0,0
72,5,8,13,0,0
72,6,8,13,0,0
72,7,7,13,0,0
73,0,7,8,0,0
73,1,7,9,0,0
73,2,6,9,0,0
73,3,11,15,0,0
73,4,12,19,0.0555556,0.11024
73,5,14,24,0.0833333,0.123091
73,6,15,27,0.0833333,0.123091
73,7,20,34,0.0666667,0.114434
73,8,22,40,0.0277778,0.0808452
73,9,21,44,0.0657895,0.134167
73,10,23,49,0.06875,0.131258
73,11,32,60,0.0681818,0.126346
73,12,40,75,0.078125,0.119829
73,13,37,91,0.078125,0.0996768
73,14,44,102,0.0929054,0.0950393
73,15,61,127,0.109375,0.106758
73,16,77,153,0.133635,0.104768
73,17,88,172,0.137424,0.0993208
73,18,109,208,0.143369,0.0988542
73,19,128,237,0.148193,0.0916649
73,20,151,271,0.153647,0.0853022
73,21,195,336,0.156347,0.0732541
73,22,232,396,0.164439,0.0694395
73,23,274,469,0.17066,0.0663493
73,24,339,572,0.171133,0.0635785
73,25,418,693,0.172284,0.059285
73,26,499,828,0.173481,0.0578802
73,27,624,1018,0.175803,0.0551857
73,28,736,1202,0.180157,0.0513695
73,29,867,1417,0.181596,0.0492426
73,30,1040,1694,0.183242,0.0475614
73,31,1271,2065,0.185119,0.0454033
73,32,1530,2497,0.186097,0.0416497
73,33,1873,3047,0.186404,0.0384777
73,34,2276,3694,0.187702,0.0367612
73,35,2753,4445,0.187704,0.0335297
73,36,3342,5401,0.188388,0.0311072
73,37,4083,6566,0.188845,0.0285361
73,38,4988,7993,0.189492,0.0264604
73,39,6044,9658,0.190082,0.0251989
73,40,7378,11777,0.190202,0.0241706
73,41,8939,14240,0.190336,0.0227626
